filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts,channel_state
1028.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1028.png,gaussian,1.0,1.0,0.0,False,False,normal
1029.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1029.png,gaussian,2.0,2.0,0.0,False,True,lighten_channel
1030.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1030.png,gaussian,1.0,1.0,1.0,True,False,darken_channel
1031.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1031.png,salt_pepper,1.0,1.0,1.0,False,True,darken_channel
1032.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1032.png,random,2.0,1.0,0.0,True,True,normal
1033.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1033.png,salt_pepper,1.0,2.0,0.0,False,False,normal
1034.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1034.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
1035.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1035.png,salt_pepper,1.0,2.0,0.0,True,False,lighten_channel
1036.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1036.png,random,2.0,2.0,0.0,True,False,darken_channel
1037.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1037.png,none,2.0,1.0,0.0,False,False,normal
1038.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1038.png,random,2.0,2.0,1.0,False,True,lighten_channel
1039.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1039.png,random,1.0,1.0,1.0,False,False,lighten_channel
1040.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1040.png,salt_pepper,1.0,1.0,1.0,False,False,normal
1041.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1041.png,none,1.0,2.0,0.0,True,False,normal
1042.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1042.png,none,2.0,1.0,1.0,False,False,darken_channel
1043.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1043.png,gaussian,1.0,2.0,0.0,False,True,darken_channel
1044.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1044.png,salt_pepper,2.0,1.0,1.0,True,False,lighten_channel
1045.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1045.png,random,2.0,1.0,1.0,False,True,normal
1046.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1046.png,random,1.0,1.0,2.0,False,False,normal
1047.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1047.png,random,1.0,1.0,0.0,False,False,darken_channel
1048.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1048.png,gaussian,1.0,1.0,0.0,True,True,normal
1049.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1049.png,salt_pepper,2.0,2.0,0.0,False,True,darken_channel
1050.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1050.png,gaussian,2.0,2.0,0.0,False,False,lighten_channel
1051.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1051.png,salt_pepper,1.0,1.0,0.0,False,False,lighten_channel
1052.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1052.png,salt_pepper,1.0,2.0,0.0,False,False,darken_channel
1053.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1053.png,none,2.0,2.0,1.0,False,True,normal
1054.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1054.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
1055.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1055.png,gaussian,1.0,1.0,1.0,True,False,lighten_channel
1056.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1056.png,gaussian,1.0,2.0,0.0,True,False,lighten_channel
1057.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1057.png,salt_pepper,1.0,2.0,0.0,True,True,normal
1058.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1058.png,random,2.0,1.0,0.0,False,False,lighten_channel
1059.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1059.png,none,1.0,2.0,0.0,True,True,normal
1060.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1060.png,salt_pepper,1.0,2.0,1.0,True,True,lighten_channel
1061.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1061.png,none,2.0,1.0,1.0,False,True,lighten_channel
1062.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1062.png,gaussian,1.0,2.0,0.0,False,False,normal
1063.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1063.png,none,1.0,1.0,0.0,False,False,darken_channel
1064.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1064.png,none,1.0,2.0,1.0,False,False,darken_channel
1065.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1065.png,salt_pepper,2.0,2.0,1.0,True,True,darken_channel
1066.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1066.png,gaussian,1.0,1.0,0.0,False,True,darken_channel
1067.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1067.png,none,1.0,2.0,0.0,True,False,normal
1068.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1068.png,salt_pepper,2.0,2.0,0.0,False,True,lighten_channel
1069.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1069.png,salt_pepper,1.0,1.0,0.0,True,False,normal
1070.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1070.png,none,2.0,1.0,2.0,False,True,normal
1071.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1071.png,none,2.0,1.0,1.0,False,False,darken_channel
1072.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1072.png,none,2.0,1.0,0.0,True,True,lighten_channel
1073.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1073.png,gaussian,2.0,1.0,1.0,False,False,lighten_channel
1074.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1074.png,salt_pepper,1.0,2.0,1.0,False,True,darken_channel
1075.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1075.png,gaussian,2.0,2.0,0.0,False,True,normal
1076.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1076.png,random,2.0,2.0,0.0,False,False,normal
1077.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1077.png,salt_pepper,2.0,2.0,0.0,False,True,lighten_channel
1078.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1078.png,salt_pepper,2.0,2.0,1.0,False,False,lighten_channel
1079.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1079.png,random,2.0,1.0,1.0,False,True,normal
1080.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1080.png,random,1.0,1.0,1.0,True,False,normal
1081.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1081.png,salt_pepper,2.0,1.0,2.0,False,True,darken_channel
1082.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1082.png,random,1.0,1.0,0.0,True,False,lighten_channel
1083.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1083.png,none,1.0,2.0,1.0,False,True,normal
1084.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1084.png,none,2.0,1.0,0.0,True,True,lighten_channel
1085.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1085.png,none,2.0,1.0,0.0,False,False,lighten_channel
1086.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1086.png,salt_pepper,1.0,1.0,1.0,True,True,darken_channel
1087.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1087.png,salt_pepper,2.0,2.0,0.0,True,False,lighten_channel
1088.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1088.png,salt_pepper,2.0,2.0,2.0,True,True,normal
1089.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1089.png,gaussian,2.0,2.0,1.0,False,False,darken_channel
1090.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1090.png,none,1.0,1.0,1.0,True,False,darken_channel
1091.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1091.png,salt_pepper,2.0,1.0,0.0,False,False,darken_channel
1092.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1092.png,salt_pepper,1.0,2.0,0.0,True,False,lighten_channel
1093.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1093.png,gaussian,1.0,1.0,0.0,True,True,darken_channel
1094.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1094.png,salt_pepper,2.0,1.0,1.0,True,True,lighten_channel
1095.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1095.png,gaussian,1.0,2.0,0.0,False,True,lighten_channel
1096.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1096.png,random,2.0,1.0,0.0,False,False,darken_channel
1097.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1097.png,random,2.0,2.0,1.0,True,False,lighten_channel
1098.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1098.png,gaussian,1.0,2.0,1.0,True,False,lighten_channel
1099.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1099.png,salt_pepper,1.0,1.0,1.0,False,False,lighten_channel
1100.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1100.png,random,2.0,2.0,0.0,True,False,normal
1101.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1101.png,random,1.0,1.0,1.0,False,False,darken_channel
1102.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1102.png,salt_pepper,1.0,1.0,2.0,False,False,lighten_channel
1103.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1103.png,gaussian,1.0,1.0,1.0,False,False,normal
1104.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1104.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
1105.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1105.png,salt_pepper,1.0,2.0,1.0,True,True,lighten_channel
1106.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1106.png,random,2.0,2.0,2.0,False,True,normal
1107.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1107.png,random,2.0,1.0,0.0,True,True,lighten_channel
1108.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1108.png,salt_pepper,1.0,1.0,0.0,True,False,darken_channel
1109.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1109.png,random,1.0,1.0,1.0,True,True,normal
1110.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1110.png,gaussian,2.0,1.0,1.0,False,True,normal
1111.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1111.png,salt_pepper,1.0,1.0,0.0,True,True,normal
1112.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1112.png,none,1.0,2.0,0.0,True,False,darken_channel
1113.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1113.png,random,2.0,1.0,0.0,True,True,normal
1114.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1114.png,none,2.0,2.0,1.0,False,False,normal
1115.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1115.png,salt_pepper,0.0,2.0,0.0,False,False,darken_channel
1116.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1116.png,gaussian,2.0,2.0,1.0,True,False,darken_channel
1117.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1117.png,salt_pepper,1.0,1.0,1.0,True,False,darken_channel
1118.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1118.png,random,1.0,1.0,0.0,True,True,darken_channel
1119.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1119.png,salt_pepper,2.0,1.0,0.0,False,False,darken_channel
1120.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1120.png,gaussian,1.0,1.0,0.0,False,True,lighten_channel
1121.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1121.png,none,1.0,1.0,1.0,False,False,lighten_channel
1122.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1122.png,none,1.0,2.0,0.0,True,True,darken_channel
1123.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1123.png,salt_pepper,2.0,2.0,0.0,False,False,normal
1124.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1124.png,none,1.0,1.0,0.0,True,False,normal
1125.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1125.png,none,2.0,2.0,1.0,True,True,darken_channel
1126.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1126.png,salt_pepper,2.0,1.0,0.0,False,True,darken_channel
1127.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1127.png,random,1.0,2.0,1.0,True,True,normal
1128.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1128.png,salt_pepper,1.0,1.0,0.0,False,True,lighten_channel
1129.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1129.png,salt_pepper,2.0,1.0,0.0,True,False,normal
1130.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1130.png,gaussian,1.0,2.0,0.0,True,True,darken_channel
1131.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1131.png,none,1.0,2.0,0.0,False,False,darken_channel
1132.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1132.png,salt_pepper,2.0,1.0,0.0,True,False,lighten_channel
1133.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1133.png,gaussian,1.0,2.0,1.0,True,True,normal
1134.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1134.png,salt_pepper,2.0,2.0,0.0,False,True,darken_channel
1135.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1135.png,salt_pepper,2.0,1.0,1.0,True,True,lighten_channel
1136.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1136.png,random,1.0,1.0,0.0,False,True,normal
1137.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1137.png,none,2.0,1.0,1.0,True,False,lighten_channel
1138.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1138.png,gaussian,2.0,1.0,0.0,False,False,lighten_channel
1139.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1139.png,salt_pepper,2.0,1.0,1.0,True,True,lighten_channel
1140.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1140.png,random,2.0,1.0,0.0,False,True,darken_channel
1141.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1141.png,none,2.0,1.0,0.0,False,False,lighten_channel
1142.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1142.png,none,1.0,2.0,0.0,False,True,darken_channel
1143.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1143.png,random,2.0,1.0,1.0,True,False,lighten_channel
1144.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1144.png,salt_pepper,1.0,1.0,0.0,True,True,lighten_channel
1145.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1145.png,random,1.0,2.0,0.0,True,False,darken_channel
1146.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1146.png,none,1.0,1.0,1.0,False,True,normal
1147.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1147.png,random,1.0,1.0,0.0,True,False,darken_channel
1148.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1148.png,none,1.0,1.0,1.0,False,True,normal
1149.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1149.png,random,1.0,1.0,1.0,False,True,darken_channel
1150.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1150.png,salt_pepper,2.0,2.0,2.0,True,False,darken_channel
1151.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1151.png,salt_pepper,1.0,2.0,0.0,False,False,normal
1152.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1152.png,gaussian,1.0,1.0,1.0,True,True,normal
1153.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1153.png,gaussian,1.0,2.0,1.0,True,True,lighten_channel
1154.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1154.png,salt_pepper,2.0,2.0,1.0,True,True,darken_channel
1155.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1155.png,gaussian,2.0,1.0,1.0,False,True,lighten_channel
1156.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1156.png,salt_pepper,2.0,2.0,0.0,True,True,normal
1157.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1157.png,random,1.0,1.0,0.0,False,True,lighten_channel
1158.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1158.png,gaussian,2.0,2.0,1.0,False,False,normal
1159.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1159.png,random,1.0,2.0,0.0,False,True,normal
1160.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1160.png,gaussian,2.0,2.0,1.0,False,False,darken_channel
1161.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1161.png,random,1.0,1.0,0.0,True,False,normal
1162.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1162.png,gaussian,2.0,2.0,0.0,True,True,darken_channel
1163.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1163.png,random,1.0,1.0,1.0,False,True,lighten_channel
1164.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1164.png,salt_pepper,2.0,1.0,0.0,False,True,darken_channel
