filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts
0123.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0123.png,gaussian,4.0,4.0,4.0,True,True
0124.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0124.png,random,3.0,3.0,4.0,True,True
0125.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0125.png,gaussian,3.0,3.0,3.0,True,False
0126.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0126.png,gaussian,3.0,4.0,3.0,False,True
0127.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0127.png,salt_pepper,3.0,4.0,4.0,False,False
0128.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0128.png,salt_pepper,3.0,3.0,3.0,True,True
0129.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0129.png,random,4.0,3.0,4.0,False,True
0130.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0130.png,random,4.0,4.0,3.0,True,True
0131.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0131.png,gaussian,4.0,4.0,4.0,True,True
0132.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0132.png,gaussian,4.0,3.0,3.0,True,True
0133.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0133.png,random,3.0,4.0,4.0,False,True
0134.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0134.png,gaussian,3.0,4.0,3.0,False,True
0135.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0135.png,salt_pepper,4.0,4.0,4.0,False,True
0136.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0136.png,random,4.0,4.0,4.0,False,False
0137.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0137.png,salt_pepper,4.0,4.0,4.0,False,False
0138.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0138.png,none,3.0,3.0,3.0,False,False
0139.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0139.png,random,3.0,4.0,3.0,False,False
0140.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0140.png,salt_pepper,3.0,4.0,3.0,False,False
0141.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0141.png,random,3.0,4.0,3.0,False,False
0142.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0142.png,none,3.0,3.0,3.0,False,True
0143.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0143.png,random,4.0,4.0,3.0,False,False
0144.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0144.png,salt_pepper,3.0,3.0,4.0,False,False
0145.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0145.png,gaussian,3.0,4.0,4.0,False,False
0146.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0146.png,gaussian,3.0,3.0,4.0,False,True
0147.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0147.png,gaussian,4.0,3.0,4.0,True,True
0148.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0148.png,random,3.0,4.0,3.0,True,False
0149.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0149.png,salt_pepper,4.0,3.0,3.0,False,True
0150.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0150.png,none,4.0,3.0,3.0,True,False
0151.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0151.png,random,4.0,3.0,3.0,True,False
0152.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0152.png,none,3.0,4.0,4.0,True,False
0153.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0153.png,gaussian,4.0,4.0,3.0,False,False
0154.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0154.png,salt_pepper,3.0,3.0,3.0,False,True
0155.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0155.png,random,3.0,3.0,4.0,False,True
0156.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0156.png,none,3.0,4.0,3.0,True,True
0157.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0157.png,salt_pepper,4.0,4.0,4.0,True,True
0158.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0158.png,random,4.0,3.0,4.0,True,True
0159.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0159.png,random,4.0,3.0,4.0,False,False
0160.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0160.png,none,4.0,4.0,3.0,True,True
0161.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0161.png,none,3.0,3.0,3.0,False,False
0162.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0162.png,random,4.0,3.0,3.0,True,True
0163.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0163.png,random,4.0,3.0,3.0,True,True
0164.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0164.png,gaussian,3.0,3.0,4.0,False,False
0165.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0165.png,salt_pepper,4.0,3.0,3.0,False,False
0166.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0166.png,salt_pepper,4.0,4.0,3.0,False,False
0167.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0167.png,none,4.0,4.0,3.0,False,False
0168.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0168.png,gaussian,3.0,3.0,4.0,True,False
0169.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0169.png,salt_pepper,3.0,4.0,3.0,False,False
0170.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0170.png,none,4.0,3.0,3.0,False,True
0171.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0171.png,none,3.0,3.0,4.0,True,False
0172.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0172.png,salt_pepper,4.0,4.0,4.0,False,False
0173.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0173.png,none,3.0,4.0,3.0,True,True
0174.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0174.png,salt_pepper,3.0,4.0,3.0,True,False
0175.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0175.png,none,4.0,4.0,4.0,True,True
0176.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0176.png,random,4.0,4.0,4.0,True,True
0177.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0177.png,random,3.0,4.0,3.0,False,False
0178.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0178.png,gaussian,4.0,3.0,3.0,True,False
0179.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0179.png,none,4.0,4.0,3.0,False,True
0180.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0180.png,none,2.0,3.0,4.0,False,True
0181.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0181.png,gaussian,4.0,3.0,3.0,True,False
0182.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0182.png,none,3.0,3.0,3.0,False,True
0183.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0183.png,none,3.0,3.0,3.0,True,False
0184.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0184.png,random,3.0,3.0,4.0,False,False
0185.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0185.png,salt_pepper,3.0,3.0,3.0,False,False
0186.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0186.png,salt_pepper,3.0,4.0,3.0,False,False
0187.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0187.png,none,2.0,4.0,3.0,True,False
0188.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0188.png,random,4.0,3.0,3.0,False,True
0189.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0189.png,gaussian,3.0,4.0,3.0,False,False
0190.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0190.png,gaussian,3.0,3.0,4.0,True,False
0191.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0191.png,salt_pepper,4.0,3.0,3.0,True,False
0192.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0192.png,none,4.0,3.0,3.0,True,True
0193.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0193.png,gaussian,3.0,4.0,4.0,True,True
0194.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0194.png,random,3.0,4.0,3.0,True,True
0195.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0195.png,random,4.0,3.0,3.0,True,True
0196.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0196.png,gaussian,3.0,4.0,3.0,True,False
0197.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0197.png,random,4.0,4.0,3.0,False,True
0198.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0198.png,salt_pepper,4.0,3.0,4.0,False,False
0199.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0199.png,gaussian,4.0,4.0,3.0,False,True
0200.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0200.png,random,3.0,3.0,3.0,False,False
0201.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0201.png,salt_pepper,3.0,4.0,4.0,True,True
0202.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0202.png,random,4.0,3.0,4.0,True,True
0203.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0203.png,random,3.0,4.0,2.0,True,False
0204.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0204.png,salt_pepper,4.0,3.0,3.0,False,True
0205.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0205.png,none,4.0,3.0,4.0,True,True
0206.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0206.png,salt_pepper,3.0,3.0,4.0,False,False
0207.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0207.png,gaussian,3.0,3.0,4.0,False,True
0208.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0208.png,salt_pepper,3.0,3.0,3.0,True,False
0209.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0209.png,none,4.0,4.0,3.0,True,False
0210.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0210.png,random,3.0,3.0,3.0,False,True
0211.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0211.png,salt_pepper,4.0,4.0,4.0,True,False
0212.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0212.png,gaussian,4.0,3.0,4.0,True,False
0213.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0213.png,salt_pepper,3.0,3.0,3.0,False,False
0214.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0214.png,none,4.0,4.0,4.0,True,False
0215.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0215.png,random,3.0,4.0,4.0,True,True
0216.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0216.png,none,2.0,4.0,3.0,False,False
0217.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0217.png,salt_pepper,4.0,3.0,3.0,False,True
0218.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0218.png,random,3.0,3.0,4.0,True,True
0219.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0219.png,none,4.0,3.0,4.0,False,True
0220.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0220.png,none,4.0,3.0,3.0,True,True
0221.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0221.png,gaussian,2.0,3.0,4.0,False,True
0222.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0222.png,none,4.0,4.0,3.0,False,False
0223.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0223.png,salt_pepper,3.0,3.0,3.0,True,True
0224.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0224.png,gaussian,3.0,4.0,2.0,False,False
0225.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0225.png,gaussian,3.0,4.0,3.0,True,True
0226.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0226.png,random,3.0,4.0,3.0,True,False
0227.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0227.png,salt_pepper,4.0,4.0,4.0,True,True
0228.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0228.png,random,4.0,4.0,3.0,True,True
0229.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0229.png,random,3.0,4.0,3.0,True,True
0230.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0230.png,salt_pepper,3.0,4.0,3.0,False,True
0231.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0231.png,random,3.0,4.0,3.0,True,True
0232.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0232.png,gaussian,3.0,4.0,4.0,False,True
0233.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0233.png,random,4.0,3.0,4.0,False,True
0234.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0234.png,salt_pepper,4.0,4.0,3.0,True,False
0235.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0235.png,random,4.0,3.0,4.0,True,True
0236.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0236.png,none,3.0,3.0,4.0,True,False
0237.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0237.png,none,3.0,4.0,4.0,True,False
0238.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0238.png,salt_pepper,3.0,4.0,3.0,False,True
0239.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0239.png,gaussian,4.0,3.0,4.0,True,True
0240.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0240.png,salt_pepper,3.0,4.0,4.0,True,False
0241.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0241.png,salt_pepper,4.0,3.0,4.0,True,True
0242.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0242.png,random,4.0,3.0,3.0,False,False
0243.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0243.png,gaussian,3.0,4.0,3.0,True,False
0244.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0244.png,salt_pepper,3.0,4.0,3.0,False,False
0245.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0245.png,gaussian,3.0,4.0,3.0,False,False
0246.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0246.png,random,4.0,4.0,3.0,True,True
0247.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0247.png,salt_pepper,4.0,3.0,3.0,True,True
0248.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0248.png,none,3.0,3.0,3.0,True,False
0249.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0249.png,salt_pepper,3.0,4.0,3.0,True,False
0250.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0250.png,gaussian,4.0,3.0,3.0,True,True
0251.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0251.png,salt_pepper,4.0,3.0,4.0,True,False
0252.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0252.png,random,3.0,3.0,3.0,True,True
0253.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0253.png,random,3.0,4.0,3.0,True,False
0254.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0254.png,none,2.0,4.0,4.0,False,True
0255.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0255.png,none,3.0,3.0,4.0,True,True
0256.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0256.png,gaussian,4.0,4.0,3.0,False,True
0257.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0257.png,gaussian,4.0,4.0,3.0,False,True
0258.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0258.png,gaussian,3.0,3.0,4.0,False,False
0259.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0259.png,salt_pepper,3.0,4.0,4.0,True,False
0260.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0260.png,none,4.0,4.0,3.0,True,False
0261.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0261.png,salt_pepper,4.0,3.0,4.0,True,True
0262.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0262.png,salt_pepper,4.0,4.0,3.0,True,True
0263.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0263.png,random,3.0,4.0,3.0,False,True
0264.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0264.png,gaussian,4.0,3.0,3.0,True,True
0265.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0265.png,random,4.0,3.0,2.0,False,False
0266.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0266.png,none,3.0,3.0,3.0,False,True
0267.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0267.png,none,3.0,3.0,3.0,True,False
0268.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0268.png,salt_pepper,4.0,4.0,3.0,False,False
0269.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0269.png,salt_pepper,3.0,4.0,2.0,True,True
0270.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0270.png,random,3.0,4.0,3.0,False,True
0271.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0271.png,none,3.0,4.0,4.0,False,True
0272.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0272.png,none,3.0,4.0,4.0,False,False
0273.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0273.png,random,2.0,3.0,4.0,True,False
0274.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0274.png,gaussian,4.0,4.0,4.0,True,False
0275.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0275.png,none,3.0,3.0,3.0,False,True
0276.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0276.png,gaussian,3.0,3.0,4.0,True,False
0277.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0277.png,none,3.0,4.0,4.0,True,False
0278.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0278.png,salt_pepper,4.0,3.0,2.0,True,True
0279.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0279.png,random,4.0,4.0,4.0,True,False
0280.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0280.png,none,4.0,4.0,3.0,False,True
0281.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0281.png,salt_pepper,3.0,3.0,3.0,True,False
